condition,layer,token_slot,mean_logprob,std_logprob,mean_prob,std_prob,count
caption,26,B_content,-1.5792768195271492,0.7013470790319758,0.25153832595948633,0.14132321972707976,100
caption,26,none,-1.5524008965492249,0.5650042299649277,0.24052829325224884,0.1089448518463646,100
caption,26,user,-4.523682022094727,0.8802371026695065,0.014966266739606255,0.012103418670665111,100
caption,26,user_text,-3.838414206504822,0.8226271090876651,0.02991354917072404,0.02851937830325267,100
caption,26,vision,-1.5326217705011367,0.5695170751384238,0.24523913557334415,0.10953188711895434,100
caption,26,vision_half1,-1.5556429052352905,0.5699345324180417,0.23994288863359275,0.10833604922004675,100
caption,26,vision_half2,-1.5549601590633393,0.565144845996979,0.23998798760290604,0.10908116053972745,100
caption,27,A_content,-1.3971352356672286,0.6396296906054006,0.2876741537506286,0.1318306065786308,100
caption,27,B_content,-0.9969564700126647,0.4411617857044865,0.4003933922624004,0.14402858740889363,100
caption,27,none,-1.0884488448500633,0.399519343943287,0.3584166809816952,0.11020454102198259,100
caption,27,user,-3.5885957956314085,0.7967848013476129,0.03639364370335514,0.027546040196183334,100
caption,27,user_text,-3.087672746181488,0.6836764555588193,0.056729857868173264,0.03886144902430125,100
caption,27,vision,-1.084981877207756,0.40509113530458973,0.360005128281489,0.11066653180009743,100
caption,27,vision_half1,-1.0909531638026237,0.4027019752622,0.35771380940206415,0.11015326330142702,100
caption,27,vision_half2,-1.0907138541340828,0.4003792959444415,0.35770697968906956,0.11019475351910296,100
foil,0,A_content,-10.76593424797058,0.6813136353467452,2.57949741104771e-05,1.5475406231769052e-05,100
foil,0,B_content,-10.943419418334962,0.7131087158786646,2.1929863426615107e-05,1.3417395614293583e-05,100
foil,0,none,-10.733462781906129,0.6771146294178161,2.655801207548624e-05,1.5736975977864362e-05,100
foil,0,user,-10.844040966033935,0.7035244713662854,2.4215884408987747e-05,1.531597764732986e-05,100
foil,0,user_text,-11.051185369491577,0.7229614737225941,1.9845199249707175e-05,1.2529929883074624e-05,100
foil,0,vision,-10.634445152282716,0.6674864820240234,2.9227160174992122e-05,1.734906730593899e-05,100
foil,0,vision_half1,-10.680958108901978,0.6741237236451875,2.795465090973334e-05,1.656106619735616e-05,100
foil,0,vision_half2,-10.684542303085328,0.6751654286037505,2.7865008796260746e-05,1.6502459033813604e-05,100
foil,1,A_content,-10.148608236312866,0.6854893969287906,4.775568192298304e-05,2.8084315021855672e-05,100
foil,1,B_content,-10.298996515274048,0.7141820124923739,4.1708797327353394e-05,2.5231174108789224e-05,100
foil,1,none,-10.071621656417847,0.6900991466816886,5.1662719910061524e-05,3.037040995058096e-05,100
foil,1,user,-10.39606734275818,0.7072131872273667,3.7818449079838796e-05,2.3443090997104897e-05,100
foil,1,user_text,-10.550363149642944,0.7125534765982594,3.246077037751647e-05,1.9917144030123436e-05,100
foil,1,vision,-9.945405941009522,0.6921474907513482,5.8703236163924466e-05,3.47481873958366e-05,100
foil,1,vision_half1,-10.010315971374512,0.6884860863594493,5.490699780539364e-05,3.2373040199106146e-05,100
foil,1,vision_half2,-10.021452617645263,0.688541258895166,5.4290519105010554e-05,3.1960185687062066e-05,100
foil,2,A_content,-10.53846263885498,0.7542736538584265,3.378190011075643e-05,2.2922529146742673e-05,100
foil,2,B_content,-10.654909992218018,0.7769801242760044,3.048762218539594e-05,2.1442157311764766e-05,100
foil,2,none,-10.503585414886475,0.7492539712403973,3.4811874333265804e-05,2.3055051264875786e-05,100
foil,2,user,-10.648634777069091,0.8034558117669065,3.080724530471579e-05,2.1280753972966746e-05,100
foil,2,user_text,-10.900236892700196,0.7907887146619093,2.4082657866447855e-05,1.759547924435307e-05,100
foil,2,vision,-10.300844650268555,0.7548827873776986,4.2623497954303695e-05,2.7599432202677172e-05,100
foil,2,vision_half1,-10.450840311050415,0.7468627056284938,3.662472276435853e-05,2.3993777577227195e-05,100
foil,2,vision_half2,-10.464960765838622,0.7493378952742361,3.6171236415254354e-05,2.3904839965115695e-05,100
foil,3,A_content,-11.765138597488404,0.8227637230180364,1.061581088745013e-05,8.571319155224304e-06,100
foil,3,B_content,-12.055592174530029,0.856578902666641,8.15686253422829e-06,6.929436434206148e-06,100
foil,3,none,-11.906799201965333,0.8148780079068967,9.185623422329006e-06,7.404840886102182e-06,100
foil,3,user,-11.62243444442749,0.9124102863247495,1.2702422476724431e-05,1.0406161330684226e-05,100
foil,3,user_text,-11.897722997665404,0.8618527069215324,9.444489220849639e-06,7.607391352342794e-06,100
foil,3,vision,-11.608646068572998,0.826057372835291,1.2419695003217982e-05,9.973737575995986e-06,100
foil,3,vision_half1,-11.844155654907226,0.817964702532484,9.810368971839048e-06,7.99235397115097e-06,100
foil,3,vision_half2,-11.882523422241212,0.8160980811230357,9.40762550172838e-06,7.574019741034234e-06,100
foil,4,A_content,-11.486316652297974,1.0146142829108793,1.557264364836793e-05,1.334091944145821e-05,100
