condition,layer,token_slot,mean_logprob,std_logprob,mean_prob,std_prob,count
foil,17,vision_half1,-13.047901363372803,0.738523626993057,2.8079729574964e-06,2.22447460816048e-06,200
foil,17,vision_half2,-13.126942110061645,0.7476277812150947,2.6130826260039166e-06,2.1134954219017923e-06,200
foil,18,A_content,-13.052981462478638,0.794973439060967,2.963308170594052e-06,3.111532129053339e-06,200
foil,18,B_content,-13.369653053283692,0.7645680571171126,2.111526092359949e-06,1.9789098583661577e-06,200
foil,18,none,-13.188261613845825,0.7467187838550562,2.498994966038589e-06,2.265088349335108e-06,200
foil,18,user,-14.388264484405518,0.8657094564965843,7.884600985230248e-07,6.611622755242632e-07,200
foil,18,user_text,-14.193724794387817,0.851287766434989,9.498841653313774e-07,7.960709407105456e-07,200
foil,18,vision,-13.009836134910584,0.7221215025786373,2.920688339324061e-06,2.4836846034351282e-06,200
foil,18,vision_half1,-13.104661016464233,0.7384099538026728,2.694735593145782e-06,2.367180686699974e-06,200
foil,18,vision_half2,-13.167711348533631,0.7444542955284612,2.5416604781487294e-06,2.273777435320195e-06,200
foil,19,A_content,-12.657264013290405,0.7795370093861866,4.346929907228534e-06,4.3127791717598e-06,200
foil,19,B_content,-12.852730159759522,0.7328480722636365,3.499243597677858e-06,3.268286111096798e-06,200
foil,19,none,-12.84541588306427,0.7055785587668264,3.4666743996813653e-06,3.2207463938452554e-06,200
foil,19,user,-13.932607469558716,0.906942449440565,1.2935695825615112e-06,1.1732982948801568e-06,200
foil,19,user_text,-13.564661331176758,0.8675248171828177,1.8195655580831847e-06,1.5921463604637084e-06,200
foil,19,vision,-12.680528321266173,0.6973383879966054,4.043451759165902e-06,3.5802131509339285e-06,200
foil,19,vision_half1,-12.75726833820343,0.7049462357047153,3.775534257966892e-06,3.4441325528398324e-06,200
foil,19,vision_half2,-12.833568425178528,0.7051542082727934,3.501263998408249e-06,3.205361668243393e-06,200
foil,20,A_content,-12.02334418773651,0.7640878125215105,8.010699152256168e-06,6.90554039589421e-06,200
foil,20,B_content,-12.352722268104554,0.7169366333933469,5.659730336218095e-06,5.028511493890703e-06,200
foil,20,none,-12.260273628234863,0.6835704022313943,6.026412121622077e-06,4.745864798057439e-06,200
foil,20,user,-13.28586531162262,0.8417035915355514,2.3576848006514804e-06,1.993354469181729e-06,200
foil,20,user_text,-12.836320776939392,0.7934554938964323,3.5905147410341526e-06,2.987842273673749e-06,200
foil,20,vision,-12.072527585029603,0.6864605308712345,7.266037638830972e-06,5.624953816831932e-06,200
foil,20,vision_half1,-12.166505374908446,0.6853407337438863,6.62233538166206e-06,5.190161222868596e-06,200
foil,20,vision_half2,-12.239644331932068,0.6836352700191762,6.147515612103118e-06,4.830334212900074e-06,200
foil,21,A_content,-11.944315810203552,0.8417578233815654,9.166930349875969e-06,8.762584356272714e-06,200
foil,21,B_content,-12.261526999473572,0.7714993439384361,6.578899882836862e-06,7.346307812026012e-06,200
foil,21,none,-12.254621772766113,0.761203118508167,6.477279987681524e-06,6.189414132896333e-06,200
foil,21,user,-13.303171496391297,0.8793338379968327,2.430252905595794e-06,2.366195542657924e-06,200
foil,21,user_text,-12.694770407676696,0.813807851768914,4.230112321860921e-06,3.880148636480679e-06,200
foil,21,vision,-12.128434200286865,0.7573370076001414,7.297862357165383e-06,6.672271900883849e-06,200
foil,21,vision_half1,-12.195179772377013,0.7606098297106983,6.859769450808091e-06,6.440123268843861e-06,200
foil,21,vision_half2,-12.246166491508484,0.7642165389789688,6.5451740000391754e-06,6.268438756374681e-06,200
foil,22,A_content,-10.868353593349457,1.0798788223838913,3.231142537730328e-05,3.9814244867877116e-05,200
foil,22,B_content,-10.908840227127076,1.0357551587728246,3.0320084349015847e-05,3.502727498015488e-05,200
foil,22,none,-10.540151863098144,0.8949103403869366,3.827579127352216e-05,3.719633522634316e-05,200
foil,22,user,-13.194656567573547,0.9298250086197039,2.794681129320437e-06,2.7308714778912775e-06,200
foil,22,user_text,-12.596078209877014,0.8248001506321424,4.68867052775839e-06,4.10819865210919e-06,200
foil,22,vision,-10.546995964050293,0.9179385949707966,3.8617535078899875e-05,3.6934671898839317e-05,200
foil,22,vision_half1,-10.53622905254364,0.9041458585953897,3.8672452299607956e-05,3.7301655825614566e-05,200
foil,22,vision_half2,-10.567188444137573,0.9028880688199563,3.7504860010501085e-05,3.687538165191739e-05,200
foil,23,A_content,-9.447272367477417,1.2207619696888803,0.00014812877665851154,0.0001843967511673162,200
foil,23,B_content,-9.351860995292663,1.2179225853475588,0.00015863460716382434,0.00017430562869016067,200
foil,23,none,-8.806614780426026,1.0505161445777829,0.00023528934920589347,0.00022345841822556434,200
foil,23,user,-12.189707279205322,0.8020413759381475,6.800795427259284e-06,5.365306735234238e-06,200
foil,23,user_text,-11.653097257614135,0.8125795935298314,1.1690991197892942e-05,9.121412591611178e-06,200
foil,23,vision,-8.807249569892884,1.0786390449128227,0.00024193390078227996,0.00023846558501542273,200
foil,23,vision_half1,-8.807802228927612,1.0633032844753136,0.00023736059335755275,0.00022794907871576326,200
