condition,layer,token_slot,mean_logprob,std_logprob,mean_prob,std_prob,count
foil,0,none,-13.07252718448639,0.6700812130050551,2.6089674319321975e-06,1.7829682622171422e-06,200
foil,0,user,-13.222943778038024,0.6612405586959232,2.2334896481232573e-06,1.5076691570875205e-06,200
foil,0,user_text,-13.345227308273316,0.6508207533760115,1.9593506442079495e-06,1.285319543739829e-06,200
foil,0,vision,-13.01179910182953,0.677777012135646,2.791824383010989e-06,1.961862295663961e-06,200
foil,0,vision_half1,-13.037879290580749,0.6719370135385304,2.705482887316749e-06,1.8622857495793833e-06,200
foil,0,vision_half2,-13.045160002708435,0.6721338994315503,2.686991163576365e-06,1.8518482091234613e-06,200
foil,1,A_content,-12.994896068572999,0.6542047328873758,2.8015777946285337e-06,1.8939172886939178e-06,200
foil,1,B_content,-13.04384624004364,0.6518215880222178,2.661369607716249e-06,1.7830265682833649e-06,200
foil,1,none,-12.979691615104676,0.6594812117093649,2.850387915054938e-06,1.924251523022503e-06,200
foil,1,user,-13.170161333084106,0.6420086623539172,2.335471046028005e-06,1.552698179211222e-06,200
foil,1,user_text,-13.205976204872131,0.634654502580869,2.2394805982574947e-06,1.4658291317960739e-06,200
foil,1,vision,-12.955042967796325,0.6732080054755893,2.9461417675842736e-06,2.018614591409311e-06,200
foil,1,vision_half1,-12.943109431266784,0.6627892060498115,2.962612405938565e-06,2.0070714394658834e-06,200
foil,1,vision_half2,-12.954132814407348,0.6627434381905561,2.9309075231690115e-06,1.9905398388376975e-06,200
foil,2,A_content,-13.496192951202392,0.6646751453320452,1.6820110335469957e-06,1.050576848258843e-06,200
foil,2,B_content,-13.555725927352904,0.6555456311745274,1.5810410586419098e-06,9.978617583934229e-07,200
foil,2,none,-13.466076936721802,0.6470143403385941,1.7164883937328206e-06,1.046016500091455e-06,200
foil,2,user,-13.811364727020264,0.6698667128997237,1.230587912056263e-06,7.664042792106787e-07,200
foil,2,user_text,-13.827815594673156,0.6527741299249898,1.1995475337850698e-06,7.342220908837718e-07,200
foil,2,vision,-13.414261155128479,0.6672814035442279,1.827798264204049e-06,1.1475030820351324e-06,200
foil,2,vision_half1,-13.437210221290588,0.6521087321481015,1.7716352043815353e-06,1.0880984550984134e-06,200
foil,2,vision_half2,-13.44959114074707,0.6498868983577538,1.7479154292744675e-06,1.071262678122928e-06,200
foil,3,A_content,-14.330589413642883,0.6348114650147294,7.216215380131173e-07,4.50717201239776e-07,200
foil,3,B_content,-14.498790273666382,0.6325691385590748,6.102684340639838e-07,3.86414063169772e-07,200
foil,3,none,-14.435627617835998,0.6236919350104738,6.440858894734024e-07,3.889865625914481e-07,200
foil,3,user,-14.550925660133363,0.6141020839497691,5.720497620421255e-07,3.448164831786243e-07,200
foil,3,user_text,-14.571985101699829,0.6225118364100948,5.62370400480436e-07,3.423294070285697e-07,200
foil,3,vision,-14.373108010292054,0.635955353014297,6.92575667622041e-07,4.413187805060441e-07,200
foil,3,vision_half1,-14.410119333267211,0.6246836053667334,6.61377516329701e-07,4.022359231760599e-07,200
foil,3,vision_half2,-14.432303709983826,0.6252524387719878,6.468895685834301e-07,3.9291675650836984e-07,200
foil,4,A_content,-14.58876307964325,0.6143415576698013,5.520813781573686e-07,3.401121849730483e-07,200
foil,4,B_content,-14.908666691780091,0.6327450006382079,4.0803208669485123e-07,2.824271630696254e-07,200
foil,4,none,-14.781342282295228,0.6196355214300135,4.5672731042886694e-07,2.8720326745774404e-07,200
foil,4,user,-14.925763955116272,0.6049507916211415,3.9460338423032927e-07,2.5876577149709515e-07,200
foil,4,user_text,-14.978329372406005,0.6215971974186524,3.7782671128491125e-07,2.558955344423286e-07,200
foil,4,vision,-14.644641075134277,0.6313329199379799,5.293712751253776e-07,3.5356818395345563e-07,200
foil,4,vision_half1,-14.711734046936035,0.6197589492107716,4.902644240737504e-07,3.119961546480753e-07,200
foil,4,vision_half2,-14.760668630599975,0.619834993371433,4.6650359327889366e-07,2.948878642636656e-07,200
foil,5,A_content,-13.729548001289368,0.5938508877031493,1.2873915187841288e-06,7.603250930231263e-07,200
foil,5,B_content,-14.033358874320983,0.5940299291948157,9.551471241781863e-07,5.915589620927139e-07,200
foil,5,none,-13.797296295166015,0.5902244242613756,1.2006115864850387e-06,7.016030257319178e-07,200
foil,5,user,-14.304829440116883,0.5872159607121044,7.259014967091998e-07,4.503066982034704e-07,200
foil,5,user_text,-14.280268454551697,0.6000188921379775,7.487723066417319e-07,4.699195057928409e-07,200
foil,5,vision,-13.685803513526917,0.5963318215795351,1.3529299726629901e-06,8.447899300464416e-07,200
foil,5,vision_half1,-13.736432137489318,0.5882699298422912,1.276578428926727e-06,7.563851089941533e-07,200
